Ride_ID,Platform,Customer_ID,Driver_ID,City,Pickup_Location,Drop_Location,Ride_Date,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Rating,Surge_Multiplier,Cancelled,Driver_Experience_Years
R3587,Ola,C343,D257,Hyderabad,Airport,Hotel,30-05-2022 10:00,24.23,20,893.84,Card,4.6,1,No,11
R3588,Uber,C101,D533,Hyderabad,Hotel,Office,30-05-2022 11:00,31.65,40,1121.74,Cash,4.8,2.5,No,12
R3589,Ola,C629,D533,Mumbai,Office,Airport,30-05-2022 12:00,30.99,6,1965.6,UPI,5,1.2,No,2
R3590,Uber,C1425,D52,Chennai,Office,Office,30-05-2022 13:00,14.66,93,1640.77,Wallet,4.2,2,Yes,2
R3591,Ola,C28,D338,Delhi,Airport,Residential,30-05-2022 14:00,15.5,66,1815.13,Card,1.6,2,No,14
R3592,Ola,C937,D171,Mumbai,Office,Mall,30-05-2022 15:00,29.24,68,136.91,Card,3.8,1,Yes,6
R3593,Ola,C58,D67,Chennai,Hotel,Railway Station,30-05-2022 16:00,20.5,33,349.45,Wallet,1.8,2,No,10
R3594,Ola,C297,D625,Mumbai,Railway Station,Hotel,30-05-2022 17:00,23.25,96,242.75,UPI,4.6,2.5,No,6
R3595,Ola,C134,D300,Chennai,Hotel,Office,30-05-2022 18:00,28.8,78,585.4,Card,2.3,1.2,No,5
R3596,Ola,C1355,D672,Chennai,Railway Station,Residential,30-05-2022 19:00,31.33,113,928.43,Cash,2.3,1,No,9
R3597,Uber,C249,D232,Chennai,Office,Hotel,30-05-2022 20:00,11.59,91,1312.74,UPI,4.7,2,No,13
R3598,Ola,C1021,D68,Mumbai,Hotel,Hotel,30-05-2022 21:00,6.72,100,1041.6,Card,1.1,2.5,No,7
R3599,Uber,C550,D506,Hyderabad,Office,Railway Station,30-05-2022 22:00,12.38,35,1814.11,UPI,1.8,2.5,No,7
R3600,Ola,C902,D28,Chennai,Railway Station,Hotel,30-05-2022 23:00,20.79,87,1884.52,Card,2.7,1.5,No,11
R3601,Ola,C1099,D628,Hyderabad,Office,Residential,31-05-2022 00:00,14.34,19,393.96,Wallet,3.8,1.5,No,1
R3602,Uber,C834,D51,Delhi,Residential,Hotel,31-05-2022 01:00,23.17,59,1717.59,Card,3.6,1.2,No,10
R3603,Ola,C1192,D693,Pune,Mall,Hotel,31-05-2022 02:00,3.09,37,1004.91,UPI,3.7,1,Yes,10
R3604,Uber,C771,D260,Hyderabad,Hotel,Office,31-05-2022 03:00,20.88,85,950.39,Card,4.5,2,No,2
R3605,Uber,C1379,D591,Pune,Residential,Office,31-05-2022 04:00,15.35,56,1587.08,Card,1.5,2,No,12
R3606,Ola,C1249,D620,Chennai,Office,Mall,31-05-2022 05:00,21.85,104,258.83,UPI,3.1,2.5,No,3
R3607,Uber,C146,D586,Pune,Office,Airport,31-05-2022 06:00,17.48,24,1774.39,Card,3.9,2,Yes,5
R3608,Uber,C1265,D687,Pune,Mall,Residential,31-05-2022 07:00,12.08,77,1368.06,Card,3.5,1.2,No,14
R3609,Ola,C893,D184,Chennai,Office,Airport,31-05-2022 08:00,36.26,42,1760.5,UPI,2.8,1.5,Yes,11
R3610,Uber,C344,D23,Hyderabad,Mall,Airport,31-05-2022 09:00,8.21,7,1989.4,Wallet,1.1,2.5,Yes,12
R3611,Ola,C1059,D129,Chennai,Hotel,Hotel,31-05-2022 10:00,27.57,58,1074.57,Cash,1.2,1,No,4
R3612,Ola,C702,D291,Delhi,Railway Station,Railway Station,31-05-2022 11:00,37.06,70,259.06,Cash,1.5,2.5,No,8
R3613,Ola,C1,D501,Bangalore,Mall,Railway Station,31-05-2022 12:00,22.01,22,399.73,Cash,2.4,2,No,11
R3614,Ola,C153,D186,Mumbai,Mall,Hotel,31-05-2022 13:00,35.18,91,701.35,Cash,1.5,1.2,No,4
R3615,Uber,C429,D479,Chennai,Residential,Residential,31-05-2022 14:00,5.87,87,278.82,Cash,2.7,1,No,6
R3616,Ola,C508,D571,Chennai,Office,Airport,31-05-2022 15:00,20.26,11,1645.46,Cash,1.7,2.5,Yes,9
R3617,Ola,C1150,D492,Pune,Hotel,Mall,31-05-2022 16:00,18.82,39,649.99,UPI,4.1,2,No,2
R3618,Uber,C491,D513,Delhi,Railway Station,Airport,31-05-2022 17:00,1.32,118,1953.7,UPI,4.5,2.5,No,13
R3619,Ola,C345,D643,Pune,Airport,Railway Station,31-05-2022 18:00,18.29,88,1428.98,UPI,2.6,1,No,8
R3620,Ola,C221,D67,Hyderabad,Mall,Airport,31-05-2022 19:00,15.39,88,412.99,Card,3,2,Yes,12
R3621,Uber,C723,D467,Chennai,Airport,Office,31-05-2022 20:00,27.12,87,994,Wallet,4.8,1.5,No,5
R3622,Uber,C1049,D285,Chennai,Office,Office,31-05-2022 21:00,37.59,109,976.42,Wallet,3.1,1,No,10
R3623,Uber,C528,D601,Pune,Mall,Mall,31-05-2022 22:00,4.35,84,1025.62,Cash,5,1.5,No,6
R3624,Uber,C1206,D417,Chennai,Airport,Residential,31-05-2022 23:00,13.77,106,1108.53,Cash,1.6,1.5,No,3
R3625,Uber,C841,D100,Hyderabad,Residential,Airport,01-06-2022 00:00,18.32,89,139.85,UPI,4.4,2,No,8
R3626,Uber,C1066,D189,Bangalore,Airport,Office,01-06-2022 01:00,18.75,97,1397.7,Wallet,3,2.5,No,14
R3627,Uber,C481,D388,Mumbai,Residential,Residential,01-06-2022 02:00,31.22,112,1015.41,Card,1.1,2.5,No,2
R3628,Ola,C930,D241,Mumbai,Railway Station,Office,01-06-2022 03:00,18.29,64,1598.65,Card,4.9,1.2,No,13
R3629,Uber,C872,D417,Mumbai,Office,Residential,01-06-2022 04:00,2.06,106,1645.47,UPI,4.9,1,No,1
R3630,Uber,C1463,D176,Bangalore,Hotel,Residential,01-06-2022 05:00,28.69,113,522.63,Cash,2.5,1,No,11
R3631,Uber,C1426,D387,Chennai,Airport,Office,01-06-2022 06:00,35.51,28,172.97,Wallet,4.8,2,Yes,12
R3632,Ola,C345,D471,Pune,Mall,Hotel,01-06-2022 07:00,21.04,105,1430.21,Card,1.6,2,Yes,1
R3633,Ola,C45,D233,Delhi,Office,Railway Station,01-06-2022 08:00,23.66,97,1957.3,Cash,3.7,1.2,No,8
R3634,Uber,C21,D663,Chennai,Airport,Residential,01-06-2022 09:00,7.35,99,937.58,Wallet,1.8,1.2,No,2
R3635,Uber,C1094,D452,Bangalore,Mall,Hotel,01-06-2022 10:00,9.61,113,578.46,Card,2,1.5,No,13
R3636,Uber,C873,D277,Hyderabad,Mall,Airport,01-06-2022 11:00,10.17,43,380.81,Cash,4.1,1.2,Yes,13
R3637,Ola,C48,D229,Bangalore,Hotel,Hotel,01-06-2022 12:00,17.8,16,631.9,Card,2.5,2.5,No,5
R3638,Ola,C551,D171,Mumbai,Hotel,Office,01-06-2022 13:00,37.2,98,709.61,Cash,1,1.5,No,2
R3639,Uber,C287,D213,Chennai,Mall,Hotel,01-06-2022 14:00,21.35,57,893.84,Cash,2.7,1.2,No,11
R3640,Ola,C1002,D282,Mumbai,Hotel,Railway Station,01-06-2022 15:00,8.49,68,1338.38,Cash,1.9,2.5,No,4
R3641,Uber,C1034,D41,Delhi,Mall,Office,01-06-2022 16:00,11.38,8,604.47,Wallet,3.7,2.5,No,9
R3642,Ola,C542,D122,Hyderabad,Airport,Mall,01-06-2022 17:00,15.98,98,177.88,UPI,1.8,1.5,No,2
R3643,Ola,C756,D227,Mumbai,Railway Station,Airport,01-06-2022 18:00,25.31,9,796.69,Cash,4.4,1.5,No,13
R3644,Uber,C274,D294,Delhi,Hotel,Mall,01-06-2022 19:00,18.16,20,1722.81,Cash,2.1,2.5,No,4
R3645,Uber,C956,D600,Bangalore,Residential,Hotel,01-06-2022 20:00,16.31,31,1036.83,Card,2.6,2,No,13
R3646,Uber,C600,D267,Mumbai,Residential,Residential,01-06-2022 21:00,23.02,8,1932.38,Card,2.2,1.5,No,10
R3647,Uber,C381,D541,Mumbai,Residential,Hotel,01-06-2022 22:00,10.43,76,1046.95,Wallet,3.6,1,No,5
R3648,Ola,C1353,D451,Pune,Railway Station,Residential,01-06-2022 23:00,4.08,52,609.73,UPI,1.4,2,No,10
R3649,Ola,C479,D449,Hyderabad,Mall,Mall,02-06-2022 00:00,1.95,12,451.16,Card,2.9,1,No,13
R3650,Ola,C15,D61,Hyderabad,Mall,Mall,02-06-2022 01:00,10.8,85,1413.49,Wallet,2.3,1.2,No,10
R3651,Uber,C516,D502,Bangalore,Office,Residential,02-06-2022 02:00,4.57,50,1109.85,Wallet,4.5,1.5,No,5
R3652,Ola,C191,D147,Pune,Residential,Railway Station,02-06-2022 03:00,14.12,48,1239.68,Wallet,1.3,1.5,Yes,12
R3653,Uber,C1192,D686,Delhi,Residential,Airport,02-06-2022 04:00,31.14,71,1529.84,Cash,4.3,2.5,No,12
R3654,Ola,C621,D334,Delhi,Mall,Office,02-06-2022 05:00,28.94,95,1473.73,UPI,1.7,1.5,No,5
R3655,Uber,C1161,D142,Bangalore,Residential,Mall,02-06-2022 06:00,24.83,56,163.26,UPI,1.4,1,No,13
R3656,Uber,C154,D44,Hyderabad,Mall,Airport,02-06-2022 07:00,34.25,38,1620.94,UPI,1.8,2,No,10
R3657,Ola,C1412,D144,Delhi,Mall,Office,02-06-2022 08:00,12,66,1102.79,Cash,1.4,1.2,No,10
R3658,Uber,C1233,D333,Bangalore,Hotel,Hotel,02-06-2022 09:00,35.52,113,832.08,Cash,3.1,2,No,2
R3659,Uber,C272,D497,Delhi,Mall,Office,02-06-2022 10:00,16.57,25,1112.04,Card,5,1,Yes,8
R3660,Ola,C143,D396,Chennai,Airport,Mall,02-06-2022 11:00,16.63,111,1255.91,Card,1.1,1.2,No,11
R3661,Uber,C1093,D55,Mumbai,Airport,Railway Station,02-06-2022 12:00,16.81,28,367.05,Card,2.8,2.5,No,5
R3662,Uber,C247,D307,Hyderabad,Airport,Railway Station,02-06-2022 13:00,4.83,48,881.44,Wallet,2.5,1.5,No,6
R3663,Uber,C1285,D423,Chennai,Airport,Airport,02-06-2022 14:00,39.04,118,724.33,UPI,2.4,1.5,No,8
R3664,Ola,C788,D417,Bangalore,Railway Station,Hotel,02-06-2022 15:00,6.4,45,752.79,Cash,2.3,2.5,No,8
R3665,Ola,C79,D673,Bangalore,Office,Airport,02-06-2022 16:00,14.29,33,255.36,Card,4.6,1,No,13
R3666,Uber,C623,D325,Chennai,Office,Residential,02-06-2022 17:00,13.45,107,386.9,Wallet,1.1,2.5,No,13
R3667,Ola,C525,D671,Mumbai,Mall,Railway Station,02-06-2022 18:00,3.91,10,390.72,Cash,4.1,1,No,13
R3668,Uber,C772,D80,Mumbai,Residential,Airport,02-06-2022 19:00,6.94,60,796.59,Wallet,2,1.2,No,10
R3669,Uber,C938,D31,Pune,Airport,Residential,02-06-2022 20:00,2.75,18,1797.42,Wallet,2.5,2,No,7
R3670,Uber,C1354,D112,Delhi,Office,Hotel,02-06-2022 21:00,12.4,54,475.57,Wallet,2.7,2,No,8
R3671,Uber,C1213,D558,Pune,Office,Office,02-06-2022 22:00,34.8,82,879.09,UPI,2.2,2.5,No,10
R3672,Uber,C1119,D564,Mumbai,Airport,Airport,02-06-2022 23:00,14.24,105,678.29,Cash,1.4,1.5,No,11
R3673,Ola,C617,D650,Chennai,Railway Station,Residential,03-06-2022 00:00,5.82,56,1591.78,Cash,1.5,2.5,No,7
R3674,Uber,C1032,D472,Delhi,Railway Station,Railway Station,03-06-2022 01:00,26.18,92,176.24,Wallet,2.2,1.5,No,10
R3675,Ola,C67,D74,Chennai,Office,Office,03-06-2022 02:00,39.87,81,457.36,UPI,4.3,2.5,No,6
R3676,Ola,C191,D553,Pune,Railway Station,Airport,03-06-2022 03:00,10.06,5,484.43,Wallet,1.5,2.5,Yes,5
R3677,Uber,C1390,D479,Bangalore,Hotel,Railway Station,03-06-2022 04:00,11.9,16,1986.49,Card,4,2,No,5
R3678,Uber,C768,D589,Chennai,Airport,Office,03-06-2022 05:00,38.9,119,1175.89,Cash,2.2,1.5,No,8
R3679,Ola,C521,D387,Pune,Office,Mall,03-06-2022 06:00,7.97,110,346.8,Cash,4.5,2,No,1
R3680,Ola,C990,D699,Pune,Airport,Railway Station,03-06-2022 07:00,20.94,28,602.62,UPI,2.7,1.5,No,2
R3681,Ola,C1141,D564,Pune,Railway Station,Mall,03-06-2022 08:00,10.35,41,402.22,Cash,1.7,1.2,No,1
R3682,Uber,C267,D433,Bangalore,Airport,Hotel,03-06-2022 09:00,37.36,88,319.24,Cash,4.9,1.2,Yes,13
R3683,Ola,C485,D412,Bangalore,Railway Station,Airport,03-06-2022 10:00,39.28,74,1610.59,Cash,1.7,1.2,No,10
R3684,Uber,C1322,D467,Bangalore,Railway Station,Residential,03-06-2022 11:00,32.77,80,1031.85,UPI,3.3,1,Yes,7
R3685,Uber,C1188,D599,Delhi,Airport,Airport,03-06-2022 12:00,13.28,89,1291.92,Wallet,3.3,2,No,13
R3686,Uber,C376,D621,Bangalore,Railway Station,Railway Station,03-06-2022 13:00,16.74,7,716,Cash,2.5,2,Yes,9
R3687,Ola,C653,D248,Bangalore,Hotel,Mall,03-06-2022 14:00,10.45,31,1143.09,Wallet,4.8,1.2,No,7
R3688,Uber,C1292,D581,Bangalore,Mall,Mall,03-06-2022 15:00,35.74,114,574.53,UPI,4.4,2.5,No,9
R3689,Uber,C549,D120,Chennai,Airport,Office,03-06-2022 16:00,36.67,57,671.43,Wallet,4.3,2,No,4
R3690,Uber,C1098,D67,Bangalore,Mall,Airport,03-06-2022 17:00,17.34,104,1332.3,Card,4.9,1.5,No,7
R3691,Uber,C73,D573,Delhi,Airport,Airport,03-06-2022 18:00,26.6,21,368.67,Cash,2.8,2,No,12
R3692,Uber,C308,D327,Pune,Railway Station,Railway Station,03-06-2022 19:00,7.46,117,1265.07,UPI,1.4,2,No,10
R3693,Ola,C199,D470,Chennai,Railway Station,Mall,03-06-2022 20:00,17.96,114,1716.29,UPI,4.1,1.5,No,10
R3694,Uber,C1154,D493,Mumbai,Office,Railway Station,03-06-2022 21:00,25.63,19,311.21,Wallet,2.5,1.2,No,7
R3695,Uber,C572,D663,Bangalore,Hotel,Railway Station,03-06-2022 22:00,16.03,43,1803.13,Cash,1.8,1.2,No,10
R3696,Ola,C791,D286,Pune,Office,Hotel,03-06-2022 23:00,14.95,8,232.54,UPI,2.9,1.5,No,10
R3697,Uber,C1175,D608,Pune,Mall,Mall,04-06-2022 00:00,1.04,21,749.91,Card,4.7,2,No,2
R3698,Ola,C1230,D312,Chennai,Railway Station,Railway Station,04-06-2022 01:00,32.37,106,1252.18,Wallet,1.7,2,No,2
R3699,Uber,C179,D309,Mumbai,Office,Mall,04-06-2022 02:00,35.68,15,1154.08,Card,4.4,1.2,No,8
R3700,Ola,C197,D97,Hyderabad,Railway Station,Railway Station,04-06-2022 03:00,38.81,16,265.07,Card,2.7,1,No,14
R3701,Ola,C735,D113,Delhi,Airport,Residential,04-06-2022 04:00,29.05,115,1613.91,Wallet,1.5,1.2,No,2
R3702,Uber,C89,D637,Hyderabad,Office,Railway Station,04-06-2022 05:00,22.4,36,1948.45,Card,4.4,1.5,No,1
R3703,Uber,C799,D456,Pune,Mall,Railway Station,04-06-2022 06:00,11.5,31,427.96,Wallet,4.9,1,No,1
R3704,Uber,C1458,D463,Hyderabad,Office,Residential,04-06-2022 07:00,39.97,48,1798.65,Wallet,2.2,1,No,1
R3705,Ola,C788,D132,Pune,Railway Station,Airport,04-06-2022 08:00,24,47,1149.07,UPI,2.2,1.5,Yes,6
R3706,Ola,C748,D121,Hyderabad,Residential,Mall,04-06-2022 09:00,27.57,95,1876.99,UPI,2.6,2.5,No,5
R3707,Ola,C1207,D197,Pune,Residential,Office,04-06-2022 10:00,27.61,53,418.09,Card,4.3,1.2,No,7
R3708,Uber,C209,D482,Pune,Hotel,Residential,04-06-2022 11:00,33.96,108,1600.68,Card,1,2,No,3
R3709,Ola,C493,D634,Chennai,Railway Station,Airport,04-06-2022 12:00,1.38,112,194.78,Card,1.9,1.2,No,5
R3710,Ola,C1154,D39,Mumbai,Airport,Railway Station,04-06-2022 13:00,9.59,97,1775.74,Card,3.8,1.5,No,2
R3711,Uber,C665,D566,Pune,Office,Hotel,04-06-2022 14:00,26.96,77,1374.39,Card,2.6,2,No,11
R3712,Ola,C1037,D512,Delhi,Residential,Airport,04-06-2022 15:00,35.91,47,790.89,UPI,2.3,2.5,No,9
R3713,Ola,C871,D474,Delhi,Airport,Residential,04-06-2022 16:00,27.73,7,445.7,Card,4.5,1.5,No,9
R3714,Uber,C732,D161,Bangalore,Railway Station,Hotel,04-06-2022 17:00,17.13,107,1647.74,Card,4.7,1.2,No,4
R3715,Ola,C1130,D289,Pune,Airport,Railway Station,04-06-2022 18:00,15.1,33,1238.22,Cash,4.8,1,No,2
R3716,Uber,C1399,D200,Pune,Railway Station,Airport,04-06-2022 19:00,29.78,89,772,Wallet,2.1,1.5,No,10
R3717,Uber,C698,D528,Pune,Hotel,Office,04-06-2022 20:00,29.91,39,932.16,Wallet,4.7,1.5,No,8
R3718,Uber,C1123,D685,Hyderabad,Office,Mall,04-06-2022 21:00,24.68,52,1666.96,UPI,3.9,1.2,No,4
R3719,Uber,C594,D503,Pune,Airport,Mall,04-06-2022 22:00,12.37,78,730.74,Wallet,1.6,2.5,No,5
R3720,Uber,C886,D248,Pune,Office,Residential,04-06-2022 23:00,37.08,91,252.09,Card,3.4,1.2,No,4
R3721,Ola,C852,D383,Delhi,Airport,Railway Station,05-06-2022 00:00,22.52,43,1829.66,Wallet,1.1,1.2,No,14
R3722,Ola,C1216,D218,Mumbai,Railway Station,Railway Station,05-06-2022 01:00,31.83,93,823.7,UPI,3.8,2.5,No,2
R3723,Uber,C325,D87,Mumbai,Railway Station,Mall,05-06-2022 02:00,9.36,28,748.9,Wallet,3.9,2.5,No,14
R3724,Uber,C979,D82,Bangalore,Airport,Airport,05-06-2022 03:00,14.42,24,472.45,Wallet,4.2,1.5,No,14
R3725,Ola,C956,D62,Delhi,Hotel,Railway Station,05-06-2022 04:00,35.11,19,1803.05,Cash,1.7,1,No,6
R3726,Uber,C1491,D500,Pune,Railway Station,Office,05-06-2022 05:00,2.95,89,497.61,Cash,3.5,1.2,No,1
R3727,Uber,C894,D42,Mumbai,Mall,Office,05-06-2022 06:00,20.98,110,1302.41,Card,1.7,1,No,12
R3728,Uber,C1391,D12,Chennai,Mall,Railway Station,05-06-2022 07:00,19.79,80,1771.07,Wallet,4.8,2.5,No,8
R3729,Ola,C1342,D643,Chennai,Office,Railway Station,05-06-2022 08:00,30.3,22,147.03,Card,3.7,2.5,No,11
R3730,Ola,C144,D115,Chennai,Mall,Mall,05-06-2022 09:00,11.99,64,1671.28,Wallet,1.4,1.2,No,1
R3731,Uber,C384,D218,Pune,Mall,Residential,05-06-2022 10:00,9.54,91,868.35,Card,1.7,1.5,No,5
R3732,Uber,C216,D649,Pune,Hotel,Mall,05-06-2022 11:00,37.12,109,1343.31,Card,3.7,1.2,No,9
R3733,Ola,C1385,D106,Bangalore,Hotel,Residential,05-06-2022 12:00,23.3,97,795.02,Wallet,2.9,1.5,No,13
R3734,Ola,C324,D691,Bangalore,Residential,Office,05-06-2022 13:00,5.08,45,1415.39,Cash,3.9,2,Yes,1
R3735,Uber,C1039,D528,Bangalore,Residential,Residential,05-06-2022 14:00,8.53,104,568.25,UPI,2.1,1.5,No,10
R3736,Uber,C217,D472,Hyderabad,Hotel,Mall,05-06-2022 15:00,39.95,73,122.11,Card,3.6,1.2,Yes,7
R3737,Ola,C951,D387,Chennai,Residential,Railway Station,05-06-2022 16:00,8.63,107,1899.75,UPI,1.7,1.2,No,14
R3738,Ola,C183,D226,Pune,Hotel,Residential,05-06-2022 17:00,24.81,94,111.43,Wallet,3.2,1.5,No,7
R3739,Ola,C270,D481,Chennai,Residential,Mall,05-06-2022 18:00,17.38,107,1662.27,Card,4.8,1,No,13
R3740,Uber,C945,D408,Bangalore,Railway Station,Office,05-06-2022 19:00,35.54,79,404.74,Wallet,3.5,1.5,No,5
R3741,Ola,C1491,D457,Pune,Hotel,Hotel,05-06-2022 20:00,30.45,110,833.06,Card,1.2,2,No,4
R3742,Uber,C870,D653,Delhi,Office,Residential,05-06-2022 21:00,24.28,15,1659.19,Cash,5,2,No,9
R3743,Ola,C467,D624,Mumbai,Office,Office,05-06-2022 22:00,1.42,60,475.39,Card,1.6,1,No,5
R3744,Ola,C305,D639,Mumbai,Hotel,Office,05-06-2022 23:00,35.31,22,1742.16,Card,3.9,2,No,13
R3745,Ola,C1168,D21,Bangalore,Mall,Airport,06-06-2022 00:00,18.34,16,1035.7,Card,3.1,1.2,No,1
R3746,Ola,C111,D659,Chennai,Office,Hotel,06-06-2022 01:00,37.33,20,783.01,Wallet,2.2,1,No,9
R3747,Uber,C1014,D601,Delhi,Mall,Residential,06-06-2022 02:00,20.33,31,1351.88,Cash,1.7,1,No,11
R3748,Uber,C232,D203,Pune,Office,Mall,06-06-2022 03:00,28.07,104,735.47,Wallet,1.7,1,No,12
R3749,Ola,C595,D417,Chennai,Airport,Residential,06-06-2022 04:00,3.7,21,746.79,UPI,4.4,1.5,No,5
R3750,Uber,C1297,D416,Bangalore,Airport,Residential,06-06-2022 05:00,30.06,117,1488.37,Cash,4.5,1.5,No,9
R3751,Ola,C173,D448,Chennai,Hotel,Hotel,06-06-2022 06:00,14.18,89,674.88,Card,2.9,1,Yes,13
R3752,Ola,C973,D512,Bangalore,Office,Office,06-06-2022 07:00,14.7,105,465.48,Card,1.4,2,No,11
R3753,Ola,C1031,D85,Hyderabad,Railway Station,Office,06-06-2022 08:00,5.63,35,1630.68,Card,4.5,1.2,No,11
R3754,Ola,C1179,D167,Mumbai,Mall,Office,06-06-2022 09:00,6.73,113,1626.31,UPI,2.9,1.2,No,8
R3755,Uber,C546,D384,Mumbai,Office,Office,06-06-2022 10:00,8.24,39,1035.36,UPI,2.8,1.5,No,13
R3756,Ola,C548,D468,Chennai,Hotel,Hotel,06-06-2022 11:00,13.8,31,1091.18,Card,2.6,2.5,Yes,12
R3757,Ola,C518,D72,Delhi,Mall,Mall,06-06-2022 12:00,35.79,91,1416.47,Card,2.5,1,No,10
R3758,Uber,C914,D521,Pune,Residential,Railway Station,06-06-2022 13:00,15.36,36,1057.81,UPI,3.1,2.5,No,7
R3759,Ola,C215,D473,Bangalore,Hotel,Airport,06-06-2022 14:00,29.25,21,880.72,Wallet,3.4,1.2,No,13
R3760,Ola,C134,D258,Pune,Office,Office,06-06-2022 15:00,4.23,15,1990.2,Cash,2.9,1.5,No,11
R3761,Ola,C285,D275,Mumbai,Railway Station,Office,06-06-2022 16:00,24.05,5,363.47,Cash,4.6,1.5,No,12
R3762,Uber,C1150,D20,Delhi,Residential,Airport,06-06-2022 17:00,19.79,96,1218.04,UPI,2.3,1.5,No,6
R3763,Ola,C1463,D490,Delhi,Hotel,Office,06-06-2022 18:00,39.14,86,1780.86,UPI,3.3,1.5,No,9
R3764,Uber,C686,D490,Pune,Office,Railway Station,06-06-2022 19:00,34,53,1399.45,Wallet,2.2,1.5,No,14
R3765,Ola,C1176,D326,Mumbai,Airport,Residential,06-06-2022 20:00,18.74,45,1771.37,Card,4,1,No,12
R3766,Ola,C331,D529,Pune,Office,Airport,06-06-2022 21:00,31.23,24,725.76,UPI,1.4,2.5,No,4
R3767,Uber,C1407,D89,Chennai,Airport,Mall,06-06-2022 22:00,8.53,75,602.23,Wallet,1.8,1.2,No,5
R3768,Ola,C1139,D486,Delhi,Airport,Airport,06-06-2022 23:00,22.93,41,1714.44,UPI,4.2,1.2,No,12
R3769,Ola,C894,D350,Delhi,Hotel,Railway Station,07-06-2022 00:00,3.91,20,836.7,Card,1.7,1.5,No,1
R3770,Uber,C1308,D84,Chennai,Office,Hotel,07-06-2022 01:00,14.58,43,1442.59,UPI,3.5,1.5,No,7
R3771,Uber,C899,D387,Mumbai,Office,Mall,07-06-2022 02:00,9.81,113,363.68,Card,4.9,1.5,No,6
R3772,Uber,C1099,D87,Delhi,Airport,Residential,07-06-2022 03:00,29.04,49,1531.21,Wallet,3.1,2,No,13
R3773,Uber,C1190,D307,Hyderabad,Mall,Office,07-06-2022 04:00,20.11,68,1134.05,Cash,1.7,1.2,No,11
R3774,Uber,C1213,D154,Hyderabad,Residential,Airport,07-06-2022 05:00,30.29,51,595.73,Wallet,2.3,1.5,No,7
R3775,Ola,C78,D440,Hyderabad,Railway Station,Mall,07-06-2022 06:00,21.1,27,1029.45,Cash,4.3,2.5,No,1
R3776,Uber,C947,D264,Bangalore,Office,Airport,07-06-2022 07:00,4.37,36,1418.13,Wallet,2.4,2,No,13
R3777,Ola,C688,D421,Bangalore,Residential,Residential,07-06-2022 08:00,29.68,53,102.82,Cash,3.9,1,No,7
R3778,Ola,C21,D493,Mumbai,Residential,Airport,07-06-2022 09:00,33.5,85,1303.94,Wallet,4.1,2,No,13
R3779,Ola,C566,D633,Chennai,Mall,Mall,07-06-2022 10:00,36.24,23,1119.85,Card,3,2,No,7
R3780,Uber,C1208,D411,Pune,Residential,Railway Station,07-06-2022 11:00,23.31,110,502.95,Cash,4.1,2,No,8
R3781,Uber,C1246,D173,Mumbai,Office,Hotel,07-06-2022 12:00,30.39,102,1525.72,Cash,2.3,2.5,No,2
R3782,Ola,C827,D4,Pune,Hotel,Mall,07-06-2022 13:00,30.33,82,662.65,Card,3.1,1.2,No,1
R3783,Uber,C1352,D640,Mumbai,Hotel,Airport,07-06-2022 14:00,7.07,71,611.57,Card,3.7,1.5,No,12
R3784,Uber,C179,D472,Bangalore,Residential,Residential,07-06-2022 15:00,7.4,43,984.74,Cash,1.7,2.5,No,1
R3785,Uber,C1136,D110,Hyderabad,Office,Office,07-06-2022 16:00,3.76,93,1378.21,Cash,2.1,2.5,No,8
R3786,Uber,C1083,D37,Chennai,Office,Office,07-06-2022 17:00,13.48,64,1863.38,Cash,3.6,1.5,No,7
R3787,Ola,C1351,D583,Bangalore,Airport,Residential,07-06-2022 18:00,19.47,15,351.41,UPI,3.6,2,No,9
R3788,Ola,C905,D31,Chennai,Mall,Airport,07-06-2022 19:00,39.92,53,841.22,Wallet,3,1,No,2
R3789,Uber,C669,D381,Pune,Railway Station,Hotel,07-06-2022 20:00,17.81,19,208.62,Card,4.2,2,No,4
R3790,Ola,C191,D268,Mumbai,Airport,Residential,07-06-2022 21:00,29.32,87,1536.42,Card,2.9,2,No,8
R3791,Uber,C1224,D11,Delhi,Railway Station,Airport,07-06-2022 22:00,28.04,65,939.65,Wallet,4.5,1.2,No,6
R3792,Uber,C1336,D344,Delhi,Office,Mall,07-06-2022 23:00,8.97,47,1437.3,Card,3.9,2,Yes,2
R3793,Ola,C708,D544,Chennai,Hotel,Hotel,08-06-2022 00:00,3.28,19,698.61,Card,2.3,1,No,10
R3794,Ola,C1059,D569,Hyderabad,Airport,Railway Station,08-06-2022 01:00,22.29,83,1701.09,Cash,2.6,2.5,No,2
R3795,Ola,C379,D166,Hyderabad,Residential,Airport,08-06-2022 02:00,28.31,106,1106.87,Card,3.7,2,Yes,7
R3796,Uber,C387,D342,Chennai,Residential,Office,08-06-2022 03:00,39.93,83,1891.73,UPI,4.6,2.5,No,9
R3797,Ola,C237,D482,Bangalore,Railway Station,Office,08-06-2022 04:00,14.99,77,231.32,UPI,1.7,1.2,No,8
R3798,Uber,C616,D19,Delhi,Office,Hotel,08-06-2022 05:00,35.96,9,1067.41,Cash,3.1,1,No,14
R3799,Ola,C283,D628,Bangalore,Hotel,Railway Station,08-06-2022 06:00,15.9,87,1551.59,Cash,1.5,1.5,No,2
